persona,item,scale,result
Anwar Sadat,Is generally trusting,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Tends to be lazy,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Anwar Sadat,"Is emotionally stable, not easily upset","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Is inventive,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Has an assertive personality,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Anwar Sadat,Can be cold and aloof,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Perseveres until the task is finished,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Anwar Sadat,Can be moody,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,"Values artistic, aesthetic experiences","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,"Is sometimes shy, inhibited","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Anwar Sadat,Is considerate and kind to almost everyone,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Anwar Sadat,Does things efficiently,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Remains calm in tense situations,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Anwar Sadat,Prefers work that is routine,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Anwar Sadat,"Is outgoing, sociable","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Is sometimes rude to others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Anwar Sadat,Makes plans and follows through with them,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Anwar Sadat,Gets nervous easily,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Anwar Sadat,"Likes to reflect, play with ideas","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Has few artistic interests,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Likes to cooperate with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Anwar Sadat,Is easily distracted,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Anwar Sadat,"Is sophisticated in art, music, or Literature","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Is talkative,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Tends to find fault with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Does a thorough job,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,"Is depressed, blue","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Dag Hammarskjold,"Is original, comes up with new ideas","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Is reserved,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Is helpful and unselfish with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Can be somewhat careless,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Dag Hammarskjold,"Is relaxed, handles stress well","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Is curious about many different things,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Is full of energy,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Starts quarrels with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Dag Hammarskjold,Is a reliable worker,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Can be tense,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,"Is ingenious, a deep thinker","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Generates a lot of enthusiasm,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Dag Hammarskjold,Has a forgiving nature,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Tends to be disorganized,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Dag Hammarskjold,Worries a lot,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Has an active imagination,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Tends to be quiet,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Is generally trusting,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Tends to be lazy,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,"Is emotionally stable, not easily upset","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Is inventive,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Dag Hammarskjold,Has an assertive personality,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Can be cold and aloof,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,Perseveres until the task is finished,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Can be moody,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,"Values artistic, aesthetic experiences","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,"Is sometimes shy, inhibited","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Dag Hammarskjold,Is considerate and kind to almost everyone,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Does things efficiently,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Remains calm in tense situations,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Prefers work that is routine,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Dag Hammarskjold,"Is outgoing, sociable","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Dag Hammarskjold,Is sometimes rude to others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Dag Hammarskjold,Makes plans and follows through with them,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Gets nervous easily,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Dag Hammarskjold,"Likes to reflect, play with ideas","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Has few artistic interests,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Likes to cooperate with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Dag Hammarskjold,Is easily distracted,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Dag Hammarskjold,"Is sophisticated in art, music, or Literature","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Is talkative,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Tends to find fault with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Willy Brandt,Does a thorough job,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,"Is depressed, blue","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,"Is original, comes up with new ideas","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Is reserved,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Is helpful and unselfish with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Can be somewhat careless,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,"Is relaxed, handles stress well","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Is curious about many different things,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Is full of energy,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Starts quarrels with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Willy Brandt,Is a reliable worker,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Can be tense,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,"Is ingenious, a deep thinker","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Generates a lot of enthusiasm,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Has a forgiving nature,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Tends to be disorganized,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Willy Brandt,Worries a lot,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Has an active imagination,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Tends to be quiet,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Willy Brandt,Is generally trusting,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Tends to be lazy,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",2
Willy Brandt,"Is emotionally stable, not easily upset","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Is inventive,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Has an assertive personality,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Can be cold and aloof,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Perseveres until the task is finished,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Can be moody,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,"Values artistic, aesthetic experiences","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,"Is sometimes shy, inhibited","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Willy Brandt,Is considerate and kind to almost everyone,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Does things efficiently,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Remains calm in tense situations,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Prefers work that is routine,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Willy Brandt,"Is outgoing, sociable","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Is sometimes rude to others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Willy Brandt,Makes plans and follows through with them,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Gets nervous easily,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,"Likes to reflect, play with ideas","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Has few artistic interests,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
Willy Brandt,Likes to cooperate with others,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",5
Willy Brandt,Is easily distracted,"1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",3
Willy Brandt,"Is sophisticated in art, music, or Literature","1 - Strongly Disagree, 2 - Disagree, 3 - Neutral, 4 - Agree, 5 - Strongly Agree",4
